Internal ID,Order Type,Date Created,PMM Order Date,Document Number,In Report 3?,Status,Requested Pickup Date,Actual Carrier Pickup Date,Actual Carrier Delivery Date,Pick-Up Ergent?,Name-Receiver/Destination,Donor,Carrier Code,Subsidy Amount,Actual Freight Cost,Total Order Pounds,Total Gross Weight Fulfilled,Miles,Shipping Method Code,Drop Off Member 1,Drop Off Member 2,Drop Off Member 3,Drop Off Member 4
49234982,Produce,2020/12/29 9:30,2020/12/29,PR49234982,1,Pending Billing,2021/1/4,2021/1/3,2021/1/4,6,"Cust-2093 Battle Creek, MI Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10029,"-1,223.92","1,223.92",29520,29520,105,FA Arranged,Cust-2093,,,
49236403,Produce,2020/12/29 10:15,2020/12/29,PR49236403,1,Billed,2021/1/4,2021/1/4,2021/1/6,6,"Cust-2024 Denver, Colorado Food Bank (FB)",V-101024 Feeding Washington,CR10019,"-1,500.00","4,317.36",40320,40320,1184,FA Arranged,Cust-2024,,,
49236409,Produce,2020/12/29 10:25,2020/12/29,PR49236409,1,Pending Billing/Partially Fulfilled,2021/1/5,2021/1/5,2021/1/6,7,Cust-2248 Grove City Cluster,"V-100951 Alsum Farms & Produce, Inc.",CR10024,-969.46,969.46,36000,36900,274,FA Arranged,Cust-2248,,,
49236410,Produce,2020/12/29 10:35,2020/12/29,PR49236410,1,Pending Billing,2021/1/4,2021/1/4,2021/1/6,6,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10024,"-1,500.00","3,910.60",41250,41250,1140,FA Arranged,Cust-2271,,,
49236412,Produce,2020/12/29 10:45,2020/12/29,PR49236412,1,Billed,2021/1/8,2021/1/7,2021/1/11,10,"Cust-2024 Denver, Colorado Food Bank (FB)",V-101024 Feeding Washington,CR10002,"-1,500.00","4,944.43",42000,42000,1117,FA Arranged,Cust-2024,,,
49238073,Produce,2020/12/29 11:10,2020/12/29,PR49238073,1,Billed,2021/1/1,,,3,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,750.00",40320,40320,1117,Vendor Arranged,Cust-2014,,,
49238074,Produce,2020/12/29 11:15,2020/12/29,PR49238074,1,Billed,2021/1/4,,,6,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,465.00",40000,40000,1435.5,Vendor Arranged,Cust-2014,,,
49238083,Produce,2020/12/29 12:00,2020/12/29,PR49238083,1,Billed,2021/1/1,,,3,"Cust-2004 Atlanta, GA Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,990.00",40000,40000,1500,Vendor Arranged,Cust-2004,,,
49238312,Produce,2020/12/29 12:35,2020/12/29,PR49238312,1,Billed,2021/1/1,,,3,"Cust-2004 Atlanta, GA Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","3,000.00",42000,42000,1194.5,Vendor Arranged,Cust-2004,,,
49238325,Produce,2020/12/29 13:05,2020/12/29,PR49238325,1,Billed,2021/1/5,2021/1/6,2021/1/7,7,Cust-2247 Indianapolis Co-op,V-101018 Hamerski Farms Inc.,CR10077,"-1,500.00","2,017.96",40000,40000,424,FA Arranged,Cust-2247,,,
49238516,Produce,2020/12/29 13:25,2020/12/29,PR49238516,1,Billed,2021/1/4,2020/12/31,2021/1/4,6,Cust-2247 Indianapolis Co-op,V-100921 BUSHMANS INC,CR10029,"-1,500.00","1,903.27",40000,40000,408,FA Arranged,Cust-2247,,,
49238731,Produce,2020/12/29 14:55,2020/12/29,PR49238731,1,Billed,2021/1/1,,,3,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,255.00",40000,40000,1220.9,Vendor Arranged,Cust-2247,,,
49238733,Produce,2020/12/29 15:00,2020/12/29,PR49238733,1,Billed,2021/1/4,,,6,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,255.00",40000,40000,1372.1,Vendor Arranged,Cust-2247,,,
49246322,Produce,2021/1/4 7:31,2021/1/4,PR49246322,0,Billed,2021/1/6,2021/1/6,2021/1/7,2,Cust-2246 Atlanta Co-op,V-101994 Nash Produce LLC,CR10005,"-1,500.00","1,673.75",40000,40000,475,FA Arranged,Cust-2246,,,
49246730,Produce,2021/1/4 8:30,2021/1/4,PR49246730,0,Pending Billing,2021/1/6,,,2,"Cust-2198 Philadelphia, Pennsylvania Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",40000,40000,448.5,Vendor Arranged,Cust-2198,,,
49246946,Produce,2021/1/4 9:55,2021/1/4,PR49246946,0,Pending Billing,2021/1/6,2021/1/6,2021/1/7,2,Cust-2245 Philadelphia Co-op,V-101010 Voelpel Farms Inc,CR10001,"-1,500.00","2,458.75",40000,40000,375,FA Arranged,Cust-2245,,,
49248749,Produce,2021/1/4 10:40,2021/1/4,PR49248749,0,Billed,2021/1/8,2021/1/8,2021/1/11,4,"Cust-2199 New York, New York Food Bank (FB)",V-102948 Jackson Farming Co.,CR10001,"-1,500.00","2,743.64",40000,40000,616,FA Arranged,Cust-2199,,,
49256908,Produce,2021/1/4 15:05,2021/1/4,PR49256908,0,Billed,2021/1/5,2021/1/5,2021/1/7,1,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-100995 Torrey Farms Inc,CR10015,"-1,500.00","3,450.00",40000,40000,999,FA Arranged,Cust-2078,,,
49256909,Produce,2021/1/4 15:10,2021/1/4,PR49256909,0,Pending Billing,2021/1/8,2021/1/8,2021/1/9,4,Cust-2245 Philadelphia Co-op,"V-103098 Muckland Regal, Inc.",CR10034,"-1,500.00","2,288.03",42000,42000,307,FA Arranged,Cust-2245,,,
49256912,Produce,2021/1/4 15:15,2021/1/4,PR49256912,0,Pending Billing,2021/1/6,2021/1/6,2021/1/7,2,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10034,"-1,500.00","2,297.60",40000,40000,340,FA Arranged,Cust-2245,,,
49256913,Produce,2021/1/4 15:15,2021/1/4,PR49256913,0,Pending Billing,2021/1/9,2021/1/9,2021/1/11,5,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10034,"-1,500.00","2,597.60",40000,40000,340,FA Arranged,Cust-2245,,,
49256914,Produce,2021/1/4 15:20,2021/1/4,PR49256914,0,Pending Billing,2021/1/13,2021/1/13,2021/1/14,9,Cust-2247 Indianapolis Co-op,V-100995 Torrey Farms Inc,CR10001,"-1,500.00","2,099.81",40000,40000,689,FA Arranged,Cust-2247,,,
49256915,Produce,2021/1/4 15:21,2021/1/4,PR49256915,0,Billed,2021/1/12,2021/1/12,2021/1/13,8,Cust-2247 Indianapolis Co-op,V-100995 Torrey Farms Inc,CR10001,"-1,500.00","2,318.66",40000,40000,754,FA Arranged,Cust-2247,,,
49256916,Produce,2021/1/4 15:21,2021/1/4,PR49256916,0,Pending Billing,2021/1/11,2021/1/11,2021/1/13,7,Cust-2247 Indianapolis Co-op,V-100995 Torrey Farms Inc,CR10001,"-1,500.00","2,399.81",40000,40000,689,FA Arranged,Cust-2247,,,
49256917,Produce,2021/1/4 15:25,2021/1/4,PR49256917,0,Pending Billing/Partially Fulfilled,2021/1/6,2021/1/6,2021/1/11,2,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","8,024.52",40320,38906,2796,FA Arranged,Cust-2199,,,
49256918,Produce,2021/1/4 15:30,2021/1/4,PR49256918,0,Pending Billing,2021/1/19,2021/1/23,2021/1/25,15,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,817.80",42000,42000,1246,FA Arranged,Cust-2247,,,
49256919,Produce,2021/1/4 15:31,2021/1/4,PR49256919,0,Pending Billing,2021/1/18,2021/1/19,2021/1/21,14,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10024,"-1,500.00","4,673.80",42000,42000,1246,FA Arranged,Cust-2247,,,
49256921,Produce,2021/1/4 15:35,2021/1/4,PR49256921,0,Billed,2021/1/11,,,7,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",42000,42000,372,Vendor Arranged,Cust-2199,,,
49256923,Produce,2021/1/4 15:40,2021/1/4,PR49256923,0,Pending Billing,2021/1/11,2021/1/12,2021/1/14,7,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,694.34",42000,42000,1246,FA Arranged,Cust-2247,,,
49256924,Produce,2021/1/4 15:41,2021/1/4,PR49256924,0,Billed,2021/1/12,2021/1/13,2021/1/15,8,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,694.34",42000,42000,1246,FA Arranged,Cust-2247,,,
49256925,Produce,2021/1/4 15:41,2021/1/4,PR49256925,0,Pending Billing,2021/1/11,2021/1/11,2021/1/14,7,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,694.34",42000,42000,1246,FA Arranged,Cust-2247,,,
49256926,Produce,2021/1/4 15:45,2021/1/4,PR49256926,0,Pending Billing,2021/1/25,2021/1/30,2021/2/1,21,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,830.80",42000,42000,1246,FA Arranged,Cust-2247,,,
49256927,Produce,2021/1/4 15:45,2021/1/4,PR49256927,0,Pending Fulfillment,2021/2/15,,,11,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,906.80",42000,,1246,FA Arranged,Cust-2247,,,
49256928,Produce,2021/1/4 15:46,2021/1/4,PR49256928,0,Pending Fulfillment,2021/2/8,,,4,Cust-2247 Indianapolis Co-op,"V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,830.80",42000,,1246,FA Arranged,Cust-2247,,,
49268374,Produce,2021/1/4 18:05,2021/1/4,PR49268374,0,Pending Billing,2021/1/12,2021/1/12,2021/1/13,8,Cust-2245 Philadelphia Co-op,"V-103098 Muckland Regal, Inc.",CR10001,"-1,500.00","2,439.03",42000,42000,307,FA Arranged,Cust-2245,,,
49295309,Produce,2021/1/5 7:40,2021/1/5,PR49295309,0,Billed,2021/1/6,2021/1/6,2021/1/7,1,Cust-2246 Atlanta Co-op,V-102257 Grimmway Farms,CR10001,"-1,420.76","1,420.76",42000,42000,244,FA Arranged,Cust-2246,,,
49297324,Produce,2021/1/5 8:55,2021/1/5,PR49297324,0,Partially Fulfilled,2021/1/11,,,6,"Cust-2199 New York, New York Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,600.00",42080,43040,358.1,Vendor Arranged,Cust-2199,,,
49297326,Produce,2021/1/5 9:00,2021/1/5,PR49297326,0,Partially Fulfilled,2021/1/11,,,6,"Cust-2199 New York, New York Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,600.00",42800,34800,358.1,Vendor Arranged,Cust-2199,,,
49297328,Produce,2021/1/5 9:05,2021/1/5,PR49297328,0,Billed,2021/1/13,2021/1/13,2021/1/14,8,"Cust-2199 New York, New York Food Bank (FB)",V-103016 Chesapeake Farms,CR10034,"-1,500.00","2,398.06",40000,40000,514,FA Arranged,Cust-2199,,,
49297331,Produce,2021/1/5 9:35,2021/1/5,PR49297331,0,Billed,2021/1/13,,,8,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",42000,42000,372,Vendor Arranged,Cust-2199,,,
49299580,Produce,2021/1/5 10:10,2021/1/5,PR49299580,0,Pending Billing,2021/1/6,,,1,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,500.00","1,500.00",42500,42500,533,Vendor Arranged,Cust-2271,,,
49299581,Produce,2021/1/5 10:15,2021/1/5,PR49299581,0,Billed,2021/1/14,,,9,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",42000,42000,372,Vendor Arranged,Cust-2199,,,
49299598,Produce,2021/1/5 10:45,2021/1/5,PR49299598,0,Pending Billing,2021/1/7,,,2,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49299606,Produce,2021/1/5 10:55,2021/1/5,PR49299606,0,Pending Billing,2021/1/8,,,3,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,750.00",40880,40880,1117,Vendor Arranged,Cust-2014,,,
49299607,Produce,2021/1/5 11:00,2021/1/5,PR49299607,0,Pending Billing,2021/1/7,,,2,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49299610,Produce,2021/1/5 11:05,2021/1/5,PR49299610,0,Pending Billing,2021/1/12,2021/1/12,2021/1/13,7,Cust-2248 Grove City Cluster,"V-100951 Alsum Farms & Produce, Inc.",CR10096,-953.46,953.46,40000,40000,274,FA Arranged,Cust-2248,,,
49299618,Produce,2021/1/5 11:10,2021/1/5,PR49299618,0,Billed,2021/1/6,2021/1/6,2021/1/7,1,"Cust-2189 Fort Myers, Florida Food Bank (FB)",V-102948 Jackson Farming Co.,CR10034,"-1,500.00","2,391.27",40000,40000,663,FA Arranged,Cust-2189,,,
49302265,Produce,2021/1/5 12:20,2021/1/5,PR49302265,0,Pending Billing,2021/1/7,2021/1/7,2021/1/8,2,Cust-2245 Philadelphia Co-op,V-101001 Lynn-Ette & Sons,CR10034,"-1,500.00","2,506.30",40000,40000,370,FA Arranged,Cust-2245,,,
49302275,Produce,2021/1/5 12:25,2021/1/5,PR49302275,0,Pending Billing,2021/1/11,2021/1/11,2021/1/14,6,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","4,855.88",37044,37044,1572,FA Arranged,Cust-2248,,,
49308830,Produce,2021/1/5 14:25,2021/1/5,PR49308830,0,Billed,2021/1/6,2021/1/6,2021/1/7,1,"Cust-2071 San Jose, CA Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","2,961.23",38640,38640,387,FA Arranged,Cust-2071,,,
49308831,Produce,2021/1/5 14:30,2021/1/5,PR49308831,0,Pending Billing,2021/1/8,2021/1/7,2021/1/8,3,"Cust-2199 New York, New York Food Bank (FB)",V-101003 Feeding The Carolinas,CR10034,"-1,500.00","4,000.00",31500,16017,745,FA Arranged,Cust-2199,,,
49308832,Produce,2021/1/5 14:35,2021/1/5,PR49308832,0,Billed,2021/1/8,,,3,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",40144,40384,372,Vendor Arranged,Cust-2199,,,
49308836,Produce,2021/1/5 14:55,2021/1/5,PR49308836,0,Pending Billing,2021/1/12,2021/1/12,2021/1/13,7,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101001 Lynn-Ette & Sons,CR10024,"-1,500.00","3,135.80",40000,40000,1020,FA Arranged,Cust-2078,,,
49308838,Produce,2021/1/5 15:00,2021/1/5,PR49308838,0,Pending Billing,2021/1/7,2021/1/7,2021/1/8,2,"Cust-2006 Austin, Texas Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10001,"-1,500.00","1,891.93",42000,42000,317,FA Arranged,Cust-2006,,,
49311253,Produce,2021/1/5 16:15,2021/1/5,PR49311253,0,Pending Billing,2021/1/8,2021/1/11,2021/1/13,3,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","4,054.28",40320,41397,1283,FA Arranged,Cust-2112,Cust-2116,Cust-2096,Cust-2018
49311258,Produce,2021/1/5 16:20,2021/1/5,PR49311258,0,Pending Billing,2021/1/6,2021/1/6,2021/1/8,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10034,"-1,500.00","5,363.82",42000,42175,1258,FA Arranged,Cust-2018,Cust-2096,Cust-2112,
49311260,Produce,2021/1/5 16:25,2021/1/5,PR49311260,0,Billed,2021/1/6,2021/1/6,2021/1/8,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","4,987.72",42000,42385,1168,FA Arranged,Cust-2112,Cust-2018,,
49313307,Produce,2021/1/5 19:25,2021/1/5,PR49313307,0,Billed,2021/1/8,2021/1/8,2021/1/11,3,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","4,607.32",42000,42000,1408,FA Arranged,Cust-2077,,,
49313308,Produce,2021/1/5 19:30,2021/1/5,PR49313308,0,Pending Billing,2021/1/11,2021/1/11,2021/1/13,6,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-100755 WILK FARMS,CR10034,"-1,500.00","2,302.00",40000,40000,700,FA Arranged,Cust-2077,,,
49313408,Produce,2021/1/5 19:15,2021/1/5,PR49313408,0,Pending Billing,2021/1/11,2021/1/11,2021/1/14,6,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","4,670.06",40320,40320,1954,FA Arranged,Cust-2077,,,
49313509,Produce,2021/1/5 19:20,2021/1/5,PR49313509,0,Pending Billing,2021/1/25,2021/1/25,2021/1/29,20,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101024 Feeding Washington,CR10024,"-1,500.00","4,886.20",40320,40320,1954,FA Arranged,Cust-2077,,,
49314962,Produce,2021/1/6 7:36,2021/1/6,PR49314962,0,Pending Billing/Partially Fulfilled,2021/1/8,,,2,"Cust-2056 Norfolk, Virginia Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,950.00",41280,41280,696.7,Vendor Arranged,Cust-2056,,,
49315077,Produce,2021/1/6 8:35,2021/1/6,PR49315077,0,Pending Billing,2021/1/8,2021/1/8,2021/1/12,2,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-103279 C & W Farms,CR10030,"-1,500.00","5,237.37",40000,41314,1353,FA Arranged,Cust-2018,Cust-2096,Cust-2112,Cust-2116
49315264,Produce,2021/1/6 8:55,2021/1/6,PR49315264,0,Pending Billing,2021/1/11,,,5,"Cust-2205 Neptune, NJ Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",40392,40392,415.5,Vendor Arranged,Cust-2205,,,
49315486,Produce,2021/1/6 10:05,2021/1/6,PR49315486,0,Pending Billing,2021/1/11,,,5,"Cust-2020 Grove City, Ohio Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",42000,42000,703.6,Vendor Arranged,Cust-2020,,,
49315504,Produce,2021/1/6 10:31,2021/1/6,PR49315504,0,Pending Billing,2021/1/11,2021/1/11,2021/1/13,5,"Cust-2142 Sioux Falls, South Dakota Food Bank (FB)",V-100888 Great Plains Food Bank,CR10002,"-1,500.00","4,300.00",42000,42000,616,FA Arranged,Cust-2142,,,
49315505,Produce,2021/1/6 10:35,2021/1/6,PR49315505,0,Pending Billing,2021/1/13,2021/1/13,2021/1/14,7,Cust-2247 Indianapolis Co-op,V-100921 BUSHMANS INC,CR10077,"-1,500.00","2,039.77",40000,40000,413,FA Arranged,Cust-2247,,,
49316924,Produce,2021/1/6 11:00,2021/1/6,PR49316924,0,Pending Billing,2021/1/13,2021/1/13,2021/1/14,7,"Cust-2020 Grove City, Ohio Food Bank (FB)","V-100996 Triple G Brokerage, LLC",CR10034,"-1,500.00","2,005.20",40000,40000,380,FA Arranged,Cust-2020,,,
49318033,Produce,2021/1/6 11:25,2021/1/6,PR49318033,0,Pending Billing,2021/1/8,2021/1/8,2021/1/12,2,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10034,"-1,500.00","7,017.16",39200,39200,2304,FA Arranged,Cust-2247,,,
49318034,Produce,2021/1/6 11:26,2021/1/6,PR49318034,0,Pending Billing,2021/1/11,2021/1/11,2021/1/14,5,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","7,101.76",40600,40600,2144,FA Arranged,Cust-2247,,,
49318035,Produce,2021/1/6 11:26,2021/1/6,PR49318035,0,Pending Billing,2021/1/11,2021/1/11,2021/1/15,5,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","6,801.76",40600,40600,2144,FA Arranged,Cust-2247,,,
49318037,Produce,2021/1/6 11:45,2021/1/6,PR49318037,0,Pending Billing,2021/1/8,2021/1/8,2021/1/11,2,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10077,"-1,500.00","4,620.60",42500,42500,1140,FA Arranged,Cust-2271,,,
49318038,Produce,2021/1/6 11:46,2021/1/6,PR49318038,0,Pending Billing,2021/1/8,2021/1/8,2021/1/9,2,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10001,"-1,500.00","4,850.00",42500,42500,1140,FA Arranged,Cust-2271,,,
49319957,Produce,2021/1/6 12:25,2021/1/6,PR49319957,0,Pending Billing,2021/1/8,2021/1/8,2021/1/11,2,"Cust-2024 Denver, Colorado Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","4,794.17",42000,42000,673,FA Arranged,Cust-2024,,,
49320557,Produce,2021/1/6 12:31,2021/1/6,PR49320557,0,Pending Billing,2021/1/11,2021/1/11,2021/1/13,5,"Cust-2024 Denver, Colorado Food Bank (FB)",V-101024 Feeding Washington,CR10077,"-1,500.00","4,608.36",39564,39564,1184,FA Arranged,Cust-2024,,,
49321158,Produce,2021/1/6 12:35,2021/1/6,PR49321158,0,Pending Billing,2021/1/11,2021/1/11,2021/1/13,5,"Cust-2024 Denver, Colorado Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10057,"-1,500.00","3,981.29",42000,42000,1201,FA Arranged,Cust-2024,,,
49321161,Produce,2021/1/6 12:50,2021/1/6,PR49321161,0,Pending Billing/Partially Fulfilled,2021/1/13,2021/1/13,2021/1/15,7,"Cust-2024 Denver, Colorado Food Bank (FB)",V-101024 Feeding Washington,CR10077,"-1,500.00","4,393.11",38000,38040,859,FA Arranged,Cust-2024,,,
49321165,Produce,2021/1/6 13:10,2021/1/6,PR49321165,0,Billed,2021/1/8,2021/1/11,2021/1/12,2,"Cust-2071 San Jose, CA Food Bank (FB)",V-101024 Feeding Washington,CR10001,"-1,500.00","2,308.80",39900,39900,720,FA Arranged,Cust-2071,,,
49321168,Produce,2021/1/6 13:15,2021/1/6,PR49321168,0,Pending Billing,2021/1/12,2021/1/12,2021/1/13,6,"Cust-2013 Charlotte, NC Food Bank (FB)",V-102948 Jackson Farming Co.,CR10034,-993.37,993.37,40000,40000,153,FA Arranged,Cust-2013,,,
49321176,Produce,2021/1/6 13:31,2021/1/6,PR49321176,0,Pending Billing,2021/1/12,2021/1/12,2021/1/13,6,Cust-2247 Indianapolis Co-op,V-101001 Lynn-Ette & Sons,CR10024,"-1,500.00","2,105.30",40000,40000,570,FA Arranged,Cust-2247,,,
49327509,Produce,2021/1/6 15:31,2021/1/6,PR49327509,0,Pending Billing/Partially Fulfilled,2021/1/8,2021/1/8,2021/1/12,2,"Cust-2020 Grove City, Ohio Food Bank (FB)",V-101024 Feeding Washington,CR10030,"-1,500.00","7,825.92",37044,35280,2348,FA Arranged,Cust-2020,,,
49327513,Produce,2021/1/6 15:35,2021/1/6,PR49327513,0,Pending Fulfillment,2021/1/11,2021/1/11,2021/1/13,5,Cust-2245 Philadelphia Co-op,V-100983 Feeding Florida,CR10024,"-1,500.00","2,564.94",40000,,1086,FA Arranged,Cust-2245,,,
49327514,Produce,2021/1/6 15:35,2021/1/6,PR49327514,0,Pending Fulfillment,2021/1/11,2021/1/11,2021/1/13,5,Cust-2245 Philadelphia Co-op,V-100983 Feeding Florida,CR10024,"-1,500.00","2,414.94",40000,,1086,FA Arranged,Cust-2245,,,
49327515,Produce,2021/1/6 15:36,2021/1/6,PR49327515,0,Pending Fulfillment,2021/1/12,2021/1/12,2021/1/14,6,Cust-2245 Philadelphia Co-op,V-100983 Feeding Florida,CR10024,"-1,500.00","2,664.94",40000,,1086,FA Arranged,Cust-2245,,,
49327525,Produce,2021/1/6 15:50,2021/1/6,PR49327525,0,Pending Billing,2021/1/11,2021/1/11,2021/1/15,5,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","6,380.75",36000,36000,2175,FA Arranged,Cust-2247,,,
49329431,Produce,2021/1/6 15:40,2021/1/6,PR49329431,0,Pending Billing/Partially Fulfilled,2021/1/11,,,5,"Cust-2198 Philadelphia, Pennsylvania Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",39760,34000,448.5,Vendor Arranged,Cust-2198,,,
49330139,Produce,2021/1/6 16:10,2021/1/6,PR49330139,0,Pending Billing/Partially Fulfilled,2021/1/7,,,1,Cust-2258 Washington State Association,V-103043 Collaborative For Fresh Produce,CR10088,"-1,500.00","6,900.00",40000,40000,2256.6,Vendor Arranged,Cust-2258,,,
49330345,Produce,2021/1/6 16:15,2021/1/6,PR49330345,0,Pending Billing,2021/1/8,2021/1/8,2021/1/11,2,"Cust-2039 Latham, New York Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10001,"-1,500.00","5,570.34",42000,42000,2118,FA Arranged,Cust-2039,,,
49330682,Produce,2021/1/6 17:00,2021/1/6,PR49330682,0,Pending Billing,2021/1/11,2021/1/11,2021/1/15,5,"Cust-2024 Denver, Colorado Food Bank (FB)",V-100983 Feeding Florida,CR10077,"-1,500.00","4,429.99",37500,39650,1931,FA Arranged,Cust-2024,,,
49331874,Produce,2021/1/7 8:50,2021/1/7,PR49331874,0,Pending Billing,2021/1/21,,,14,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,507,Vendor Arranged,Cust-2245,,,
49331875,Produce,2021/1/7 8:51,2021/1/7,PR49331875,0,Pending Billing,2021/1/20,,,13,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","1,900.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
49331876,Produce,2021/1/7 8:51,2021/1/7,PR49331876,0,Billed,2021/1/19,,,12,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,507,Vendor Arranged,Cust-2245,,,
49331877,Produce,2021/1/7 8:51,2021/1/7,PR49331877,0,Billed,2021/1/18,,,11,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,507,Vendor Arranged,Cust-2245,,,
49331878,Produce,2021/1/7 8:51,2021/1/7,PR49331878,0,Pending Billing,2021/1/28,,,21,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,507,Vendor Arranged,Cust-2245,,,
49331879,Produce,2021/1/7 8:51,2021/1/7,PR49331879,0,Pending Billing,2021/1/27,,,20,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","1,900.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
